Customer ID,sales_id,product_id,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Country,Location,Size,Color,Season,Year,Review Rating,Subscription Status,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Discount value
1331,11331,P002-HB5-M,30,Female,Handbag,Accessories,65,USA,Vermont,M,Charcoal,Fall,2023,2.9,No,Standard,No,0,Debit Card,0
1332,11332,P001-SO11-M,38,Male,Socks,Clothing,91,USA,Maryland,M,Lavender,Spring,2023,3.2,No,Standard,No,0,Cash,0
1333,11333,P001-H7-S,66,Female,Hoodie,Clothing,60,USA,Alaska,S,Gold,Spring,2023,4.3,No,Store Pickup,No,16,Bank Transfer,0
1334,11334,P001-P11-M,29,Female,Pants,Clothing,69,USA,Idaho,M,Lavender,Winter,2023,2.7,No,Next Day Air,No,0,Bank Transfer,0
1335,11335,P004-C23-S,46,Female,Coat,Outerwear,52,USA,West Virginia,S,White,Spring,2023,4.2,No,Store Pickup,No,12,Debit Card,0
1336,11336,P003-B11-M,56,Male,Boots,Footwear,49,USA,Nevada,M,Lavender,Fall,2023,4.8,No,2-Day Shipping,No,26,Credit Card,0
1337,11337,P003-SNK5-M,23,Male,Sneakers,Footwear,85,USA,Oregon,M,Charcoal,Spring,2023,4.8,No,Store Pickup,No,0,Debit Card,0
1338,11338,P001-SW18-L,37,Male,Sweater,Clothing,86,USA,Tennessee,L,Silver,Spring,2023,3.4,No,Express,Yes,0,Credit Card,0
1339,11339,P002-HB22-S,0,Not Available,Handbag,Accessories,51,USA,Alabama,S,Yellow,Winter,2023,2.6,No,Standard,No,0,Cash,0
1340,11340,P002-BLT14-L,36,Female,Belt,Accessories,56,USA,Indiana,L,Olive,Winter,2023,5,No,Next Day Air,Yes,5,Bank Transfer,0
1341,11341,P002-BLT15-M,40,Male,Belt,Accessories,72,USA,Idaho,M,Peach,Fall,2023,4.4,No,Next Day Air,No,5,Debit Card,0
1342,11342,P001-H22-XL,26,Female,Hoodie,Clothing,27,USA,Rhode Island,XL,Yellow,Fall,2023,2.9,No,Standard,No,0,Bank Transfer,0
1343,11343,P002-SG22-XL,57,Female,Sunglasses,Accessories,43,USA,Arizona,XL,Yellow,Summer,2023,3.4,No,2-Day Shipping,No,11,Bank Transfer,0
1344,11344,P003-SNK10-M,68,Female,Sneakers,Footwear,56,USA,Florida,M,Indigo,Spring,2023,3.4,No,Standard,No,0,Bank Transfer,0
1345,11345,P001-TSHT21-S,56,Female,T-shirt,Clothing,37,USA,New York,S,Violet,Fall,2023,4.9,No,Next Day Air,No,0,Cash,0
1346,11346,P001-D23-M,40,Not Available,Dress,Clothing,21,USA,Nebraska,M,White,Fall,2023,3.6,No,Standard,No,0,Debit Card,0
1347,11347,P001-H23-L,0,Female,Hoodie,Clothing,91,USA,Mississippi,L,White,Winter,2023,3,No,Free Shipping,No,15,Debit Card,0
1348,11348,P001-SW6-M,44,Female,Sweater,Clothing,95,USA,Vermont,M,Cyan,Summer,2023,3.9,No,2-Day Shipping,No,0,Bank Transfer,0
1349,11349,P002-BLT24-XL,19,Female,Belt,Accessories,54,USA,Nebraska,XL,Purple,Spring,2023,3.2,No,Standard,Yes,0,Credit Card,0
1350,11350,P001-SO2-XL,21,Male,Socks,Clothing,36,USA,South Carolina,XL,Black,Spring,2023,3.2,No,Next Day Air,No,0,Cash,0
1351,11351,P002-SG25-M,31,Female,Sunglasses,Accessories,71,USA,Delaware,M,Orange,Fall,2023,4.3,No,Next Day Air,No,1,Cash,0
1352,11352,P004-C13-L,30,Female,Coat,Outerwear,31,USA,Vermont,L,Maroon,Summer,2023,2.8,No,2-Day Shipping,No,0,Bank Transfer,0
1353,11353,P002-HT25-XL,65,Female,Hat,Accessories,89,USA,Indiana,XL,Orange,Spring,2023,4.5,No,Next Day Air,No,0,Credit Card,0
1354,11354,P001-P19-M,39,Male,Pants,Clothing,83,USA,Oregon,M,Teal,Winter,2023,4.1,No,Next Day Air,No,0,Cash,0
1355,11355,P002-BKPK8-M,64,Male,Backpack,Accessories,42,USA,Maryland,M,Gray,Spring,2023,3.6,No,2-Day Shipping,No,0,Bank Transfer,0
1356,11356,P001-SHTS3-M,59,Male,Shorts,Clothing,91,USA,Florida,M,Blue,Summer,2023,3,No,2-Day Shipping,No,0,Credit Card,0
1357,11357,P004-J6-M,49,Female,Jacket,Outerwear,61,USA,Indiana,M,Cyan,Spring,2023,4,No,Free Shipping,Yes,34,Bank Transfer,0
1358,11358,P002-BKPK17-S,24,Female,Backpack,Accessories,66,USA,Texas,S,Red,Summer,2023,3.5,No,Next Day Air,Yes,0,Cash,0
1359,11359,P002-SCF16-XL,19,Female,Scarf,Accessories,22,USA,Nebraska,XL,Pink,Spring,2023,2.5,No,Store Pickup,Yes,0,Debit Card,0
1360,11360,P001-H6-S,0,Female,Hoodie,Clothing,68,USA,North Carolina,S,Cyan,Winter,2023,4.3,No,Store Pickup,No,26,Bank Transfer,0
1361,11361,P001-SK2-L,56,Female,Skirt,Clothing,43,USA,Alabama,L,Black,Fall,2023,2.8,No,Express,Yes,0,Bank Transfer,0
1362,11362,P001-D1-M,49,Female,Dress,Clothing,32,USA,Alabama,M,Beige,Fall,2023,3.7,No,Next Day Air,No,0,Debit Card,0
1363,11363,P004-C8-M,41,Female,Coat,Outerwear,46,USA,Colorado,M,Gray,Fall,2023,4.3,No,Express,No,29,Cash,0
1364,11364,P001-B17-L,36,Female,Blouse,Clothing,90,USA,Wisconsin,L,Red,Summer,2023,4,No,Express,Yes,0,Credit Card,0
1365,11365,P002-HT22-L,68,Male,Hat,Accessories,75,USA,Delaware,L,Yellow,Fall,2023,4.7,No,Express,Yes,0,Cash,0
1366,11366,P002-HB12-M,28,Female,Handbag,Accessories,69,USA,Indiana,M,Magenta,Winter,2023,4.5,No,Store Pickup,No,0,Bank Transfer,0
1367,11367,P002-BLT12-M,45,Female,Belt,Accessories,40,USA,Iowa,M,Magenta,Fall,2023,3.1,No,Free Shipping,No,10,Credit Card,0
1368,11368,P002-BLT2-S,60,Male,Belt,Accessories,63,USA,Iowa,S,Black,Fall,2023,3.8,No,Express,Yes,0,Cash,0
1369,11369,P001-S25-L,21,Male,Shirt,Clothing,36,USA,Wisconsin,L,Orange,Summer,2023,4.9,No,Express,No,0,Cash,0
1370,11370,P003-SH9-M,32,Female,Shoes,Footwear,75,USA,Iowa,M,Green,Winter,2023,3.2,No,Standard,No,0,Debit Card,0
1371,11371,P002-SCF15-L,0,Female,Scarf,Accessories,67,USA,Montana,L,Peach,Summer,2023,2.9,No,2-Day Shipping,Yes,0,Bank Transfer,0
1372,11372,P001-P5-M,40,Female,Pants,Clothing,64,USA,Mississippi,M,Charcoal,Spring,2023,2.8,No,Store Pickup,Yes,0,Credit Card,0
1373,11373,P001-B8-M,64,Male,Blouse,Clothing,61,USA,Michigan,M,Gray,Fall,2023,4,No,2-Day Shipping,No,44,Cash,0
1374,11374,P002-G20-L,18,Female,Gloves,Accessories,40,USA,Virginia,L,Turquoise,Winter,2023,2.6,No,Store Pickup,No,0,Cash,0
1375,11375,P002-HB17-M,22,Male,Handbag,Accessories,97,USA,New York,M,Red,Fall,2023,2.7,No,Free Shipping,No,0,Bank Transfer,0
1376,11376,P003-SNK4-L,42,Female,Sneakers,Footwear,31,USA,Maine,L,Brown,Spring,2023,4.1,No,2-Day Shipping,No,8,Credit Card,0
1377,11377,P003-SD16-L,57,Female,Sandals,Footwear,65,USA,New Jersey,L,Pink,Spring,2023,5,No,Free Shipping,Yes,0,Cash,0
1378,11378,P002-SG14-L,33,Female,Sunglasses,Accessories,54,USA,Maryland,L,Olive,Spring,2023,3,No,Next Day Air,No,0,Debit Card,0
1379,11379,P004-J11-XL,0,Female,Jacket,Outerwear,49,USA,Kentucky,XL,Lavender,Fall,2023,3.6,No,Free Shipping,No,0,Debit Card,0
1380,11380,P001-TSHT24-L,21,Male,T-shirt,Clothing,64,USA,Minnesota,L,Purple,Fall,2023,2.8,No,2-Day Shipping,No,0,Debit Card,0
1381,11381,P003-SNK1-S,0,Male,Sneakers,Footwear,35,USA,Massachusetts,S,Beige,Winter,2023,4.6,No,Standard,Yes,0,Cash,0
1382,11382,P003-SH9-L,30,Male,Shoes,Footwear,86,USA,Illinois,L,Green,Winter,2023,2.9,No,Standard,No,0,Debit Card,0
1383,11383,P004-J4-L,0,Female,Jacket,Outerwear,55,USA,Michigan,L,Brown,Winter,2023,4.8,No,Express,Yes,0,Bank Transfer,0
1384,11384,P002-SCF1-M,36,Female,Scarf,Accessories,58,USA,Wisconsin,M,Beige,Spring,2023,3.3,No,Express,No,0,Debit Card,0
1385,11385,P003-SNK1-M,46,Male,Sneakers,Footwear,96,USA,Alaska,M,Beige,Fall,2023,4.6,No,Standard,No,0,Bank Transfer,0
1386,11386,P002-J10-M,41,Female,Jewelry,Accessories,64,USA,Mississippi,M,Indigo,Fall,2023,2.6,No,Store Pickup,Yes,1,Bank Transfer,0
1387,11387,P004-J18-M,68,Female,Jacket,Outerwear,56,USA,Oregon,M,Silver,Fall,2023,4,No,Next Day Air,No,0,Debit Card,0
1388,11388,P001-B7-M,21,Female,Blouse,Clothing,85,USA,Maryland,M,Gold,Winter,2023,3.8,No,Standard,No,0,Credit Card,0
1389,11389,P001-D11-M,62,Not Available,Dress,Clothing,23,USA,Arkansas,M,Lavender,Spring,2023,3.9,No,Express,No,0,Cash,0
1390,11390,P002-SCF25-L,59,Male,Scarf,Accessories,72,USA,Illinois,L,Orange,Fall,2023,2.6,No,Store Pickup,No,0,Debit Card,0
1391,11391,P002-HT13-M,25,Female,Hat,Accessories,38,USA,Arkansas,M,Maroon,Summer,2023,4.3,No,Standard,No,0,Debit Card,0
1392,11392,P001-B23-S,53,Female,Blouse,Clothing,29,USA,Mississippi,S,White,Winter,2023,3.6,No,Express,No,38,Credit Card,0
1393,11393,P002-G22-M,31,Male,Gloves,Accessories,46,USA,Arkansas,M,Yellow,Spring,2023,4.2,No,Express,No,0,Debit Card,0
1394,11394,P002-G22-L,46,Female,Gloves,Accessories,58,USA,Idaho,L,Yellow,Spring,2023,3.9,No,Express,No,14,Cash,0
1395,11395,P004-C12-L,0,Male,Coat,Outerwear,43,USA,Iowa,L,Magenta,Fall,2023,4.7,No,Next Day Air,No,0,Cash,0
1396,11396,P002-SCF20-L,47,Female,Scarf,Accessories,32,USA,West Virginia,L,Turquoise,Spring,2023,2.8,No,Next Day Air,No,0,Debit Card,0
1397,11397,P001-P11-XL,37,Female,Pants,Clothing,30,USA,Wisconsin,XL,Lavender,Winter,2023,3,No,Next Day Air,Yes,49,Debit Card,0
1398,11398,P002-SG12-S,55,Female,Sunglasses,Accessories,67,USA,Massachusetts,S,Magenta,Summer,2023,4.7,No,Store Pickup,No,33,Cash,0
1399,11399,P001-D6-M,30,Female,Dress,Clothing,45,USA,Texas,M,Cyan,Summer,2023,2.5,No,Free Shipping,No,0,Credit Card,0
1400,11400,P002-HT14-M,19,Female,Hat,Accessories,81,USA,Nebraska,M,Olive,Winter,2023,3.1,No,Store Pickup,No,0,Debit Card,0
1401,11401,P002-BKPK17-M,36,Female,Backpack,Accessories,23,USA,Nevada,M,Red,Fall,2023,3.6,No,Next Day Air,Yes,0,Credit Card,0
1402,11402,P003-SD3-M,23,Female,Sandals,Footwear,59,USA,Indiana,M,Blue,Fall,2023,3.5,No,2-Day Shipping,No,0,Credit Card,0
1403,11403,P002-SG23-L,62,Female,Sunglasses,Accessories,21,USA,North Dakota,L,White,Summer,2023,3.1,No,Express,Yes,0,Cash,0
1404,11404,P002-BKPK15-M,26,Female,Backpack,Accessories,20,USA,Georgia,M,Peach,Spring,2023,3.6,No,Store Pickup,No,0,Credit Card,0
1405,11405,P002-J5-M,36,Female,Jewelry,Accessories,28,USA,New Mexico,M,Charcoal,Winter,2023,3.5,No,Next Day Air,Yes,0,Debit Card,0
1406,11406,P001-SO15-M,33,Male,Socks,Clothing,100,USA,New Hampshire,M,Peach,Winter,2023,2.7,No,Store Pickup,No,0,Credit Card,0
1407,11407,P001-S20-L,32,Female,Shirt,Clothing,46,USA,Washington,L,Turquoise,Spring,2023,3.6,No,Express,No,0,Debit Card,0
1408,11408,P002-HB5-XL,56,Female,Handbag,Accessories,61,USA,Nevada,XL,Charcoal,Spring,2023,4.5,No,Express,Yes,0,Credit Card,0
1409,11409,P001-B22-M,58,Female,Blouse,Clothing,58,USA,Maine,M,Yellow,Winter,2023,4.1,No,Free Shipping,Yes,38,Debit Card,0
1410,11410,P002-BKPK3-M,34,Female,Backpack,Accessories,50,USA,Idaho,M,Blue,Spring,2023,4.2,No,Standard,No,0,Cash,0
1411,11411,P002-HT24-M,0,Male,Hat,Accessories,93,USA,Tennessee,M,Purple,Summer,2023,4,No,Store Pickup,No,0,Debit Card,0
1412,11412,P001-SK9-L,48,Not Available,Skirt,Clothing,24,USA,Louisiana,L,Green,Summer,2023,2.8,No,Store Pickup,No,0,Debit Card,0
1413,11413,P001-SHTS5-M,25,Male,Shorts,Clothing,100,USA,Michigan,M,Charcoal,Summer,2023,2.6,No,2-Day Shipping,No,0,Debit Card,0
1414,11414,P001-B10-S,51,Female,Blouse,Clothing,79,USA,New Hampshire,S,Indigo,Fall,2023,2.7,No,Store Pickup,No,0,Bank Transfer,0
1415,11415,P001-SO2-M,29,Female,Socks,Clothing,51,USA,Minnesota,M,Black,Summer,2023,4.5,No,Store Pickup,No,0,Credit Card,0
1416,11416,P002-BLT3-M,54,Male,Belt,Accessories,90,USA,Illinois,M,Blue,Winter,2023,3.7,No,Free Shipping,No,0,Credit Card,0
1417,11417,P003-B18-L,48,Male,Boots,Footwear,56,USA,Idaho,L,Silver,Summer,2023,3.4,No,Free Shipping,No,0,Cash,0
1418,11418,P001-SHTS4-S,62,Male,Shorts,Clothing,25,USA,Montana,S,Brown,Spring,2023,4.6,No,Standard,No,0,Debit Card,0
1419,11419,P001-S21-M,18,Male,Shirt,Clothing,75,USA,Alabama,M,Violet,Summer,2023,4.1,No,2-Day Shipping,Yes,0,Debit Card,0
1420,11420,P002-HB25-M,43,Male,Handbag,Accessories,75,USA,Montana,M,Orange,Summer,2023,2.6,No,Free Shipping,Yes,4,Debit Card,0
1421,11421,P001-J8-XL,22,Female,Jeans,Clothing,53,USA,California,XL,Gray,Summer,2023,4.6,No,Store Pickup,No,0,Credit Card,0
1422,11422,P001-D7-S,68,Female,Dress,Clothing,100,USA,Pennsylvania,S,Gold,Spring,2023,3,No,Standard,No,0,Bank Transfer,0
1423,11423,P001-D5-L,44,Female,Dress,Clothing,27,USA,Texas,L,Charcoal,Fall,2023,3.4,No,Free Shipping,Yes,0,Cash,0
1424,11424,P003-SD2-S,51,Not Available,Sandals,Footwear,60,USA,Michigan,S,Black,Fall,2023,3.5,No,Free Shipping,No,0,Debit Card,0
1425,11425,P004-J10-S,66,Male,Jacket,Outerwear,23,USA,Connecticut,S,Indigo,Fall,2023,3.5,No,Standard,No,0,Bank Transfer,0
1426,11426,P004-C23-S,59,Female,Coat,Outerwear,40,USA,Wyoming,S,White,Winter,2023,3.7,No,Next Day Air,No,39,Credit Card,0
1427,11427,P001-P22-M,60,Male,Pants,Clothing,38,USA,Michigan,M,Yellow,Summer,2023,4.8,No,Free Shipping,No,35,Cash,0
1428,11428,P002-BKPK25-S,31,Female,Backpack,Accessories,90,USA,South Dakota,S,Orange,Summer,2023,4.9,No,Store Pickup,No,0,Credit Card,0
1429,11429,P001-B9-S-S,20,Male,Blouse,Clothing,97,USA,North Dakota,S,Green,Summer,2023,4.9,No,Express,Yes,0,Cash,0
1430,11430,P001-SK7-L,24,Female,Skirt,Clothing,38,USA,Maryland,L,Gold,Fall,2023,4.7,No,Standard,No,6,Credit Card,0
1431,11431,P003-SD25-S,0,Female,Sandals,Footwear,30,USA,Michigan,S,Orange,Summer,2023,4.9,No,Free Shipping,Yes,3,Credit Card,0
1432,11432,P001-P6-M,39,Female,Pants,Clothing,88,USA,South Dakota,M,Cyan,Fall,2023,2.9,No,Express,No,0,Debit Card,0
1433,11433,P002-HT2-L,34,Female,Hat,Accessories,33,USA,Florida,L,Black,Winter,2023,4.4,No,Express,No,0,Debit Card,0
1434,11434,P001-H22-L,70,Male,Hoodie,Clothing,60,USA,Minnesota,L,Yellow,Winter,2023,3.2,No,Next Day Air,No,0,Debit Card,0
1435,11435,P001-SW13-L,59,Female,Sweater,Clothing,64,USA,New York,L,Maroon,Summer,2023,4.6,No,Free Shipping,No,21,Debit Card,0
1436,11436,P002-SCF2-XL,45,Female,Scarf,Accessories,95,USA,Oregon,XL,Black,Fall,2023,4,No,Standard,Yes,0,Cash,0
1437,11437,P003-SNK8-M,35,Male,Sneakers,Footwear,83,USA,Minnesota,M,Gray,Winter,2023,3.7,No,Free Shipping,Yes,0,Credit Card,0
1438,11438,P003-B25-XL,69,Female,Boots,Footwear,97,USA,Montana,XL,Orange,Winter,2023,4.2,No,Free Shipping,No,0,Cash,0
1439,11439,P004-C6-M,58,Female,Coat,Outerwear,38,USA,Washington,M,Cyan,Spring,2023,2.9,No,Standard,No,24,Debit Card,0
1440,11440,P003-B12-M,25,Male,Boots,Footwear,48,USA,New Mexico,M,Magenta,Summer,2023,4.8,No,Next Day Air,Yes,0,Cash,0
1441,11441,P003-SD16-M,27,Male,Sandals,Footwear,76,USA,Arizona,M,Pink,Spring,2023,4.4,No,Standard,No,0,Debit Card,0
1442,11442,P001-P20-S,34,Male,Pants,Clothing,25,USA,Nebraska,S,Turquoise,Summer,2023,3.4,No,Free Shipping,No,0,Debit Card,0
1443,11443,P001-H21-S,53,Female,Hoodie,Clothing,92,USA,Idaho,S,Violet,Spring,2023,2.8,No,2-Day Shipping,No,0,Credit Card,0
1444,11444,P003-SD19-L,58,Not Available,Sandals,Footwear,47,USA,Idaho,L,Teal,Fall,2023,4.2,No,Next Day Air,No,0,Cash,0
1445,11445,P001-SW16-L,32,Female,Sweater,Clothing,36,USA,Vermont,L,Pink,Fall,2023,3.8,No,Express,Yes,0,Cash,0
1446,11446,P002-BLT7-M,64,Female,Belt,Accessories,51,USA,Arkansas,M,Gold,Fall,2023,3.1,No,2-Day Shipping,No,24,Credit Card,0
1447,11447,P001-J17-XL,63,Female,Jeans,Clothing,35,USA,Wyoming,XL,Red,Summer,2023,3.2,No,Express,No,6,Credit Card,0
1448,11448,P001-H1-S,23,Female,Hoodie,Clothing,57,USA,New Mexico,S,Beige,Summer,2023,3,No,Next Day Air,No,25,Credit Card,0
1449,11449,P003-B2-M,64,Female,Boots,Footwear,95,USA,West Virginia,M,Black,Summer,2023,3.6,No,Free Shipping,No,11,Credit Card,0
1450,11450,P001-SO11-L,18,Male,Socks,Clothing,41,USA,New York,L,Lavender,Winter,2023,2.5,No,Store Pickup,No,0,Cash,0
1451,11451,P001-D19-S,25,Female,Dress,Clothing,44,USA,Illinois,S,Teal,Winter,2023,3.4,No,Free Shipping,No,0,Cash,0
1452,11452,P004-J13-M,54,Male,Jacket,Outerwear,34,USA,Utah,M,Maroon,Fall,2023,2.5,No,Next Day Air,No,0,Credit Card,0
1453,11453,P004-J3-L,60,Female,Jacket,Outerwear,25,USA,Colorado,L,Blue,Spring,2023,4.7,No,2-Day Shipping,No,0,Bank Transfer,0
1454,11454,P003-B19-S,36,Male,Boots,Footwear,93,USA,Virginia,S,Teal,Winter,2023,3.2,No,2-Day Shipping,Yes,0,Bank Transfer,20
1455,11455,P003-SNK13-L,66,Male,Sneakers,Footwear,50,USA,Georgia,L,Maroon,Winter,2023,2.9,No,Free Shipping,No,0,Credit Card,0
1456,11456,P001-P18-L,60,Female,Pants,Clothing,79,USA,Alabama,L,Silver,Fall,2023,4.9,No,Express,Yes,0,Credit Card,10
1457,11457,P004-C14-S,59,Female,Coat,Outerwear,100,USA,Montana,S,Olive,Spring,2023,2.7,No,Store Pickup,Yes,0,Cash,10
1458,11458,P001-S8-S,58,Male,Shirt,Clothing,57,USA,Pennsylvania,S,Gray,Spring,2023,4.7,No,Express,Yes,0,Debit Card,10
1459,11459,P001-SW15-M,0,Female,Sweater,Clothing,28,USA,Missouri,M,Peach,Spring,2023,2.9,No,2-Day Shipping,No,0,Debit Card,0
1460,11460,P003-SH22-L,20,Male,Shoes,Footwear,35,USA,Maine,L,Yellow,Winter,2023,4.8,No,Express,No,0,Debit Card,0
1461,11461,P003-B21-L,70,Female,Boots,Footwear,85,USA,Pennsylvania,L,Violet,Fall,2023,4.6,No,Standard,No,0,Debit Card,0
1462,11462,P002-SG17-S,54,Female,Sunglasses,Accessories,95,USA,Oregon,S,Red,Summer,2023,5,No,2-Day Shipping,No,42,Debit Card,0
1463,11463,P003-SNK5-S,38,Female,Sneakers,Footwear,90,USA,Utah,S,Charcoal,Summer,2023,4.8,No,2-Day Shipping,No,0,Debit Card,0
1464,11464,P002-J1-M,0,Male,Jewelry,Accessories,49,USA,Oklahoma,M,Beige,Summer,2023,4.9,No,Store Pickup,No,0,Bank Transfer,0
1465,11465,P002-BLT15-M,33,Male,Belt,Accessories,92,USA,Montana,M,Peach,Winter,2023,4.6,No,2-Day Shipping,No,0,Bank Transfer,0
1466,11466,P002-G21-XL,46,Female,Gloves,Accessories,72,USA,Nebraska,XL,Violet,Winter,2023,3.9,No,Store Pickup,No,0,Cash,0
1467,11467,P001-SHTS9-M,58,Female,Shorts,Clothing,71,USA,Alabama,M,Green,Summer,2023,4.5,No,Store Pickup,No,3,Debit Card,0
1468,11468,P002-J14-XL,30,Female,Jewelry,Accessories,27,USA,Ohio,XL,Olive,Winter,2023,4.7,No,Store Pickup,Yes,16,Debit Card,10
1469,11469,P002-G18-S,42,Male,Gloves,Accessories,39,USA,Arkansas,S,Silver,Fall,2023,3.9,No,Express,No,0,Cash,0
1470,11470,P002-J24-M,28,Not Available,Jewelry,Accessories,98,USA,Mississippi,M,Purple,Winter,2023,4.4,No,Standard,No,31,Credit Card,0
1471,11471,P003-SD18-M,43,Male,Sandals,Footwear,27,USA,California,M,Silver,Spring,2023,3.9,No,Next Day Air,Yes,15,Cash,10
1472,11472,P002-J8-S,31,Female,Jewelry,Accessories,71,USA,Alaska,S,Gray,Spring,2023,2.8,No,2-Day Shipping,Yes,48,Debit Card,50
1473,11473,P002-HT20-L,39,Female,Hat,Accessories,24,USA,Indiana,L,Turquoise,Spring,2023,3.5,No,Store Pickup,No,0,Cash,0
1474,11474,P001-SHTS21-M,69,Female,Shorts,Clothing,63,USA,Wisconsin,M,Violet,Fall,2023,4.3,No,Express,No,0,Credit Card,0
1475,11475,P001-SW16-S,31,Female,Sweater,Clothing,72,USA,New Jersey,S,Pink,Fall,2023,3.9,No,Next Day Air,No,0,Credit Card,0
1476,11476,P001-B19-M,44,Male,Blouse,Clothing,61,USA,Rhode Island,M,Teal,Spring,2023,4,No,Express,No,0,Cash,0
1477,11477,P002-HT12-M,39,Female,Hat,Accessories,56,USA,Wyoming,M,Magenta,Fall,2023,4.1,No,Next Day Air,No,0,Credit Card,0
1478,11478,P002-BLT18-XL,24,Male,Belt,Accessories,32,USA,Oregon,XL,Silver,Summer,2023,4.3,No,Standard,No,0,Debit Card,0
1479,11479,P002-G3-M,28,Female,Gloves,Accessories,23,USA,Washington,M,Blue,Summer,2023,4.2,No,Free Shipping,No,13,Debit Card,0
1480,11480,P004-C2-L,48,Female,Coat,Outerwear,100,USA,Washington,L,Black,Spring,2023,4,No,Standard,No,2,Bank Transfer,0
1481,11481,P002-J7-M,39,Male,Jewelry,Accessories,74,USA,New Hampshire,M,Gold,Fall,2023,3.6,No,Express,No,0,Cash,0
1482,11482,P001-SK8-S,64,Female,Skirt,Clothing,33,USA,Maryland,S,Gray,Spring,2023,3.3,No,Standard,No,31,Credit Card,0
1483,11483,P002-G12-S,28,Not Available,Gloves,Accessories,67,USA,Wisconsin,S,Magenta,Spring,2023,4.1,No,2-Day Shipping,No,0,Bank Transfer,0
1484,11484,P002-J22-S,39,Male,Jewelry,Accessories,61,USA,Massachusetts,S,Yellow,Summer,2023,4.7,No,Next Day Air,No,0,Debit Card,0
1485,11485,P001-SHTS19-M,49,Female,Shorts,Clothing,46,USA,Nebraska,M,Teal,Summer,2023,4.4,No,Store Pickup,No,22,Debit Card,0
1486,11486,P002-G17-L,22,Female,Gloves,Accessories,56,USA,Nebraska,L,Red,Spring,2023,3.4,No,Standard,No,3,Cash,0
1487,11487,P003-SNK22-S,25,Female,Sneakers,Footwear,73,USA,Idaho,S,Yellow,Spring,2023,5,No,Free Shipping,Yes,23,Debit Card,10
1488,11488,P001-SK2-L,40,Female,Skirt,Clothing,44,USA,Arizona,L,Black,Summer,2023,4.6,No,Store Pickup,No,0,Cash,0
1489,11489,P002-HT16-L,23,Male,Hat,Accessories,44,USA,Hawaii,L,Pink,Winter,2023,4,No,Standard,No,0,Credit Card,0
1490,11490,P002-J12-XL,0,Female,Jewelry,Accessories,26,USA,Missouri,XL,Magenta,Summer,2023,4.1,No,Next Day Air,Yes,0,Debit Card,50
1491,11491,P003-SNK14-L,66,Female,Sneakers,Footwear,52,USA,Louisiana,L,Olive,Spring,2023,4.9,No,Express,No,0,Debit Card,0
1492,11492,P001-S2-S,27,Female,Shirt,Clothing,54,USA,Arkansas,S,Black,Summer,2023,2.7,No,Free Shipping,Yes,0,Bank Transfer,20
1493,11493,P004-J13-M,62,Male,Jacket,Outerwear,38,USA,North Carolina,M,Maroon,Summer,2023,4.5,No,Free Shipping,Yes,0,Debit Card,50
1494,11494,P002-BLT7-S,70,Male,Belt,Accessories,44,USA,North Dakota,S,Gold,Fall,2023,2.7,No,Standard,No,0,Credit Card,0
1495,11495,P001-TSHT8-M,43,Male,T-shirt,Clothing,76,USA,Montana,M,Gray,Spring,2023,3,No,Next Day Air,No,0,Bank Transfer,0
1496,11496,P002-J4-M,45,Female,Jewelry,Accessories,23,USA,Rhode Island,M,Brown,Winter,2023,4.5,No,Next Day Air,No,0,Credit Card,0
1497,11497,P001-TSHT24-M,63,Male,T-shirt,Clothing,98,USA,Idaho,M,Purple,Winter,2023,5,No,Standard,No,0,Debit Card,0
1498,11498,P004-J12-S,69,Male,Jacket,Outerwear,33,USA,Michigan,S,Magenta,Spring,2023,3.8,No,2-Day Shipping,Yes,0,Debit Card,10
1499,11499,P001-SW19-M,59,Female,Sweater,Clothing,32,USA,Illinois,M,Teal,Summer,2023,3.1,No,Standard,No,46,Debit Card,0
1500,11500,P003-B14-S,19,Female,Boots,Footwear,85,USA,Georgia,S,Olive,Fall,2023,3.4,No,Free Shipping,Yes,0,Credit Card,50
1501,11501,P001-J13-L,63,Female,Jeans,Clothing,69,USA,Alabama,L,Maroon,Summer,2023,4.8,No,Next Day Air,Yes,0,Debit Card,10
1502,11502,P001-J18-XL,37,Female,Jeans,Clothing,55,USA,Alaska,XL,Silver,Spring,2023,2.7,No,Standard,Yes,0,Debit Card,10
1503,11503,P001-P2-M,37,Female,Pants,Clothing,66,USA,Massachusetts,M,Black,Summer,2023,3.2,No,Store Pickup,No,0,Cash,0
1504,11504,P004-J13-M,0,Female,Jacket,Outerwear,30,USA,Michigan,M,Maroon,Fall,2023,3.9,No,2-Day Shipping,No,0,Cash,0
1505,11505,P004-J19-M,60,Not Available,Jacket,Outerwear,80,USA,Alaska,M,Teal,Winter,2023,4.2,No,Next Day Air,No,0,Bank Transfer,0
1506,11506,P002-BLT19-M,46,Female,Belt,Accessories,20,USA,North Dakota,M,Teal,Summer,2023,3,No,Express,No,39,Cash,0
1507,11507,P001-S1-L,35,Female,Shirt,Clothing,30,USA,South Carolina,L,Beige,Fall,2023,3,No,2-Day Shipping,Yes,0,Credit Card,10
1508,11508,P001-D13-S,66,Female,Dress,Clothing,86,USA,Pennsylvania,S,Maroon,Winter,2023,3.7,No,2-Day Shipping,No,0,Debit Card,0
